manufacturer,model,year,engine_power,fuel_type,transmission,odometr,price,region,description,price_category
Chevrolet,Captiva,2013.0,3.0,Gaz-benzin,Avtomat,99000,16000.0,Tashkent,"Kami bor
                                                    2013 yil,
                        
                                        3 l, Gaz-benzin, 99 000 km, Krossover, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Duga, Tumanga qarshi c…",high
Chevrolet,Lacetti,2023.0,1.6,Benzin,Avtomat,23750,15200.0,Karakalpakstan,"Kami bor
                                                    2023 yil,
                        
                                        1.6 l, Benzin, 23 750 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chiroqlar…",high
Changan,CS75,2023.0,1.5,Benzin,Variator,100,30500.0,Tashkent,"2023 yil,
                        
                                        1.5 l, Benzin, 100 km, Mokriy asfalt, Uzatish qutisi Variator, Tom qopqog'i, Yengil qotishmali disklar, Yukxona, Bikse…",high
Chevrolet,Gentra,2021.0,1.6,Benzin,Avtomat,70000,13500.0,Tashkent,"Kami bor
                                                    2021 yil,
                        
                                        1.6 l, Benzin, 70 000 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Oyna isitgich, Tumanga q…",high
Chevrolet,Cobalt,2024.0,1.5,Benzin,Avtomat,20000,12800.0,Tashkent,"2024 yil,
                        
                                        1.5 l, Benzin, 20 000 km, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Duga, Tumanga qarshi chiroql…",high
Chevrolet,Gentra,2022.0,1.5,Benzin,Avtomat,49000,14200.0,Karakalpakstan,"2022 yil,
                        
                                        1.5 l, Benzin, 49 000 km, Qora, Sedan, Uzatish qutisi Avtomat, Продаётся Жентра 2022 года черного цвета, без магнитофо…",high
Chevrolet,Nexia 2,2009.0,1.6,Gaz-benzin,Mexanika,236000,4000.0,Andijan,"Kami bor
                                                    2009 yil,
                        
                                        1.6 l, Gaz-benzin, 236 000 km, Sariq, Sedan, Uzatish qutisi Mexanika, Kuzov to'plami, Tumanga qarshi chiroqlar, Charm,…",low
Chevrolet,Nexia 3,2020.0,1.5,Gaz-benzin,Mexanika,57000,8800.0,Kashkadarya,"2020 yil,
                        
                                        1.5 l, Gaz-benzin, 57 000 km, Mokriy asfalt, Sedan, Uzatish qutisi Mexanika, Yengil qotishmali disklar, Tumanga qarshi…",middle
Chevrolet,Captiva,2014.0,3.0,Benzin,Avtomat,136400,14300.0,Navoi,"Kami bor
                                                    2014 yil,
                        
                                        3 l, Benzin, 136 400 km, Qaymoq rang, Krossover, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Duga, Tumang…",high
Chevrolet,Lacetti,2012.0,1.8,Benzin,Mexanika,72000,8835.0,Tashkent,"Kami bor
                                                    2012 yil,
                        
                                        1.8 l, Benzin, 72 000 km, Oq, Sedan, Uzatish qutisi Mexanika, Oyna isitgich, Audiosistema, Konditsioner, Gidravlikali…",middle
Daewoo,Tico,1998.0,0.8,Gaz,Mexanika,230000,1947.0,Andijan,"1998 yil,
                        
                                        0.8 l, Gaz, 230 000 km, Oq, Hatchback, Uzatish qutisi Mexanika, юриб турибди гази пропан таблетка 35талик",low
Chevrolet,Gentra,2021.0,1.6,Gaz-benzin,Avtomat,48000,14500.0,Tashkent,"Kami bor
                                                    2021 yil,
                        
                                        1.6 l, Gaz-benzin, 48 000 km, Qora, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chi…",high
Chevrolet,Captiva,2017.0,3.0,Benzin,Avtomat,96000,19500.0,Khorezm,"2017 yil,
                        
                                        3 l, Benzin, 96 000 km, Oq, Krossover, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Duga, Tumanga qarshi c…",high
Chevrolet,Malibu,2013.0,2.4,Gaz-benzin,Mexanika,97000,12500.0,Tashkent,"Kami bor
                                                    2013 yil,
                        
                                        2.4 l, Gaz-benzin, 97 000 km, Xameleon, Sedan, Uzatish qutisi Mexanika, Yengil qotishmali disklar, Oyna isitgich, Tuma…",high
Chevrolet,Gentra,2023.0,1.6,Benzin,Avtomat,12000,15500.0,Tashkent,"2023 yil,
                        
                                        1.6 l, Benzin, 12 000 km, Qora, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Tonirovka, Tumanga qarshi ch…",high
Chevrolet,Gentra,2015.0,1.5,Gaz-benzin,Mexanika,290000,9000.0,Sirdarya,"2015 yil,
                        
                                        1.5 l, Gaz-benzin, 290 000 km, Oq, Sedan, Uzatish qutisi Mexanika, Yengil qotishmali disklar, Tumanga qarshi chiroqlar…",middle
Chevrolet,Matiz,2011.0,0.8,Gaz-benzin,Mexanika,206000,3629.0,Jizzakh,"2011 yil,
                        
                                        0.8 l, Gaz-benzin, 206 000 km, Hatchback, Uzatish qutisi Mexanika, Yengil qotishmali disklar, Duga, Audiosistema, Kond…",low
Chevrolet,Gentra,2022.0,1.6,Benzin,Avtomat,33974,15600.0,Kashkadarya,"Kami bor
                                                    2022 yil,
                        
                                        1.6 l, Benzin, 33 974 km, Qora, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chiroql…",high
Hyundai,Tucson,2022.0,2.0,Benzin,Avtomat,27000,30764.0,Samarkand,"2022 yil,
                        
                                        2 l, Benzin, 27 000 km, Oq, Yo‘ltanlamas, Uzatish qutisi Avtomat, Hyundai Tucson sotiladi ikkilamchi kredit ga buladi…",high
Chevrolet,Nexia 3,2018.0,1.5,Benzin,Mexanika,137000,8500.0,Tashkent,"2018 yil,
                        
                                        1.5 l, Benzin, 137 000 km, Oq, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Oyna isitgich, Audiosistema,…",middle
Chevrolet,Matiz,2011.0,1.0,Benzin,Mexanika,6313,5916.0,Bukhara,"Kami bor
                                                    2011 yil,
                        
                                        1 l, Benzin, 6 313 km, Qaymoq rang, Hatchback, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Oyna isitgich, Velyu…",low
Chevrolet,Lacetti,2011.0,1.8,Benzin,Mexanika,269000,6700.0,Tashkent,"2011 yil,
                        
                                        1.8 l, Benzin, 269 000 km, Oq, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Oyna isitgich, Audiosistema,…",low
Chevrolet,Tracker,2019.0,1.8,Gaz-benzin,Avtomat,109000,13200.0,Surkhandarya,"2019 yil,
                        
                                        1.8 l, Gaz-benzin, 109 000 km, Qora, Kupe, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Duga, Tumanga qars…",high
Chevrolet,Spark,2019.0,1.3,Gaz-benzin,Avtomat,178000,8000.0,Sirdarya,"Kami bor
                                                    2019 yil,
                        
                                        1.3 l, Gaz-benzin, 178 000 km, Mokriy asfalt, Hatchback, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Tumanga qa…",middle
Chevrolet,Nexia 2,2015.0,1.5,Gaz-benzin,Mexanika,240000,6300.0,Tashkent,"2015 yil,
                        
                                        1.5 l, Gaz-benzin, 240 000 km, Oq, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Audiosistema, Gidravlikal…",low
Chevrolet,Gentra,2023.0,1.5,Gaz-benzin,Avtomat,24000,15950.0,Tashkent,"2023 yil,
                        
                                        1.5 l, Gaz-benzin, 24 000 km, Qora, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chi…",high
Chevrolet,Captiva,2013.0,3.0,Benzin,Avtomat,133000,14200.0,Tashkent,"2013 yil,
                        
                                        3 l, Benzin, 133 000 km, Oq, Krossover, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Duga, Tumanga qarshi…",high
Chevrolet,Epica,2011.0,2.0,Benzin,Avtomat,188000,8200.0,Tashkent,"2011 yil,
                        
                                        2 l, Benzin, 188 000 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chiroqlar,…",middle
Chevrolet,Spark,2022.0,1.3,Benzin,Mexanika,48000,9900.0,Tashkent,"2022 yil,
                        
                                        1.3 l, Benzin, 48 000 km, Hatchback, Uzatish qutisi Mexanika, Yengil qotishmali disklar, Tumanga qarshi chiroqlar, Aud…",middle
Chevrolet,Nexia 3,2022.0,1.5,Benzin,Avtomat,47000,10300.0,Tashkent,"2022 yil,
                        
                                        1.5 l, Benzin, 47 000 km, Mokriy asfalt, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Tumanga qarshi chir…",middle
Daewoo,Tico,1999.0,1.0,Benzin,Avtomat,2222,2051.0,Tashkent,"Kami bor
                                                    1999 yil,
                        
                                        1 l, Benzin, 2 222 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Biksenon, Velyur, Charm, Yog'och,…",low
Chevrolet,Lacetti,2010.0,1.8,Gaz-benzin,Mexanika,500000,6900.0,Samarkand,"Kami bor
                                                    2010 yil,
                        
                                        1.8 l, Gaz-benzin, 500 000 km, Qora, Sedan, Uzatish qutisi Mexanika, Tonirovka, Tumanga qarshi chiroqlar, Oyna isitgic…",low
Daewoo,Matiz,2009.0,0.8,Benzin,Mexanika,42587,3000.0,Navoi,"2009 yil,
                        
                                        0.8 l, Benzin, 42 587 km, Hatchback, Uzatish qutisi Mexanika, Audiosistema, Olasiz minasiz",low
Chevrolet,Lacetti,2012.0,1.6,Gaz-benzin,Avtomat,214000,7450.0,Tashkent,"2012 yil,
                        
                                        1.6 l, Gaz-benzin, 214 000 km, Oq, Sedan, Uzatish qutisi Avtomat, Lyuk, Yengil qotishmali disklar, Tumanga qarshi chir…",middle
Mercedes-Benz,E 500,1985.0,5.0,Benzin,Avtomat,500,13200.0,Tashkent,"Kami bor
                                                    1985 yil,
                        
                                        5 l, Benzin, 500 km, Kumush rang, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Tonirovka, Lyuk, Duga, Xru…",high
Chevrolet,Gentra,2023.0,1.6,Gaz-benzin,Avtomat,7800,13962.0,Tashkent,"2023 yil,
                        
                                        1.6 l, Gaz-benzin, 7 800 km, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chiroqlar,…",high
Chevrolet,Nexia 2,2014.0,1.5,Gaz-benzin,Mexanika,120000,5600.0,Sirdarya,"Kami bor
                                                    2014 yil,
                        
                                        1.5 l, Gaz-benzin, 120 000 km, Oq, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Audiosistema, Butun elekt…",low
Chevrolet,Spark,2011.0,1.3,Benzin,Mexanika,340000,5700.0,Sirdarya,"2011 yil,
                        
                                        1.3 l, Benzin, 340 000 km, Hatchback, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Audiosistema, Gidravlikali ru…",low
Chevrolet,Cobalt,2023.0,1.5,Benzin,Mexanika,26500,12200.0,Jizzakh,"2023 yil,
                        
                                        1.5 l, Benzin, 26 500 km, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Oyna isitgich, Audiosistema, ABS,…",high
Chevrolet,Tracker,2023.0,1.2,Gaz-benzin,Avtomat,70000,17500.0,Samarkand,"Kami bor
                                                    2023 yil,
                        
                                        1.2 l, Gaz-benzin, 70 000 km, Oq, Yo‘ltanlamas, Uzatish qutisi Avtomat, Lyuk, Linzali optika",high
Chevrolet,Cobalt,2014.0,1.5,Benzin,Mexanika,110000,8700.0,Namangan,"2014 yil,
                        
                                        1.5 l, Benzin, 110 000 km, Sedan, Uzatish qutisi Mexanika, Oyna isitgich, Tumanga qarshi chiroqlar, Audiosistema, Butu…",middle
Daewoo,Matiz,2009.0,0.8,Benzin,Mexanika,600000,3000.0,Kashkadarya,"2009 yil,
                        
                                        0.8 l, Benzin, 600 000 km, Oq, Hatchback, Uzatish qutisi Mexanika, Audiosistema, Matiz super Benzin Mexanika Srochna s…",low
Chevrolet,Gentra,2022.0,1.6,Gaz-benzin,Avtomat,50000,14500.0,Tashkent,"Kami bor
                                                    2022 yil,
                        
                                        1.6 l, Gaz-benzin, 50 000 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Oyna isitgich, Tuman…",high
Chevrolet,Nexia 2,2012.0,1.6,Gaz-benzin,Mexanika,168,5000.0,Fergana,"2012 yil,
                        
                                        1.6 l, Gaz-benzin, 168 km, Kulrang, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Audiosistema, Gidravlika…",low
Chevrolet,Gentra,2020.0,1.6,Benzin,Avtomat,58300,12800.0,Samarkand,"2020 yil,
                        
                                        1.6 l, Benzin, 58 300 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chiroqlar…",high
Chevrolet,Spark,2014.0,1.3,Gaz-benzin,Mexanika,245,5300.0,Andijan,"Kami bor
                                                    2014 yil,
                        
                                        1.3 l, Gaz-benzin, 245 km, Hatchback, Uzatish qutisi Mexanika, Duga, Tumanga qarshi chiroqlar, Audiosistema, Gidravlik…",low
BAW,M7,2023.0,2.0,Gaz-benzin,Avtomat,10300,27500.0,Navoi,"2023 yil,
                        
                                        2 l, Gaz-benzin, 10 300 km, Oq, Miniven, Uzatish qutisi Avtomat, янги балон 4та. прапан газ 72 талик. нилюним килинган…",high
Chevrolet,Gentra,2023.0,1.6,Benzin,Avtomat,35,15200.0,Tashkent,"2023 yil,
                        
                                        1.6 l, Benzin, 35 km, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chiroqlar, Oyna i…",high
Chevrolet,Gentra,2023.0,1.6,Benzin,Avtomat,25000,16000.0,Fergana,"2023 yil,
                        
                                        1.6 l, Benzin, 25 000 km, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chiroqlar, Oy…",high
SsangYong,Korando,2023.0,1.6,Benzin,Avtomat,4013,37000.0,Tashkent,"2023 yil,
                        
                                        1.6 l, Benzin, 4 013 km, Oq, Krossover, Uzatish qutisi Avtomat, Charm, Audiosistema, MP3, USB, Sabvufer, O'rnatma tele…",high
Chevrolet,Spark,2019.0,1.3,Benzin,Mexanika,30000,7200.0,Tashkent,"2019 yil,
                        
                                        1.3 l, Benzin, 30 000 km, Jigar rang, Hatchback, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Audiosistema, Gidr…",low
Chevrolet,Spark,2016.0,1.3,Gaz-benzin,Mexanika,108000,6800.0,Tashkent,"Kami bor
                                                    2016 yil,
                        
                                        1.3 l, Gaz-benzin, 108 000 km, Mokriy asfalt, Hatchback, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Audiosiste…",low
Chevrolet,Gentra,2006.0,1.6,Gaz-benzin,Mexanika,500000,6000.0,Sirdarya,"2006 yil,
                        
                                        1.6 l, Gaz-benzin, 500 000 km, Qora, Uzatish qutisi Mexanika, Yengil qotishmali disklar, Лачетти Жентра килинган. Крас…",low
Chevrolet,Gentra,2020.0,1.5,Gaz-benzin,Avtomat,66200,12100.0,Fergana,"Kami bor
                                                    2020 yil,
                        
                                        1.5 l, Gaz-benzin, 66 200 km, Mokriy asfalt, Sedan, Uzatish qutisi Avtomat, Lyuk, Yengil qotishmali disklar, Tonirovka…",high
Chevrolet,Gentra,2018.0,1.5,Gaz-benzin,Avtomat,110000,11700.0,Sirdarya,"2018 yil,
                        
                                        1.5 l, Gaz-benzin, 110 000 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Oyna isitgich, Tuma…",high
